,store_id,store_name,score,ward,review_cnt,review
10,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,"【IKKO'S FILMS】YouTubeチャンネルhttps://www.youtube.com/user/IkkoShinagawaInstagramhttps://www.instagram.com/ikkos_films/品川イッコー公式ブログhttp://www.ikkoshinagawa.com/八王子で欠かせないラーメン屋「ほっこり中華 もつけ」へ。場所は八王子駅南口より徒歩10分。平日12時半で外待ち8名。正直怯んだけどせっかく来たので並びます。食券機は外にあって先に食券を買ってから列に並ぶシステム。このクソ寒い中待つこと30分、ようやく店内へ。カウンターは6席のみ。 ・特製中華そば 1,100円具材はチャーシュー4枚、ワンタン3つ、味玉、ほうれん草、ネギ、メンマ。盛り付け綺麗です。麺線も美しい。スープを一口。あれ？思ったより温度が低い。下の方は熱々だったのでおそらく具材で少し冷えたパターンかな。出汁は鶏と乾物など無化調ながらもしっかりとした出汁が出てます。国産小麦を使用した中細ストレート麺は舌触り滑らかでぱつっと。しなやかさがある麺だ。国産鶏は脂身はなくむっちりと柔らかい。と思いきや硬くてパサ気味のものも。ワンタンは具がたっぷりで生姜が効いており満足感はある。少し改善点あるように思えます。ごちそうさまでした。"
11,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,日時:木曜、19時頃予約:なし待ち:あり(6分)人数:1人座席:カウンター頻度:336日ぶり5回目滞在:15分支払:現金食メニュー◎特製中華そば ¥1100(内税)グッドポイント・名前の通りほっこりするスープと風味豊かな麺・温かみのある雰囲気バッドポイント・夜でも行列ありその他、注意事項・最終週の火曜日はミリー洋菓子店とコラボしたカレー屋として営業10日ほど前、マイレビさんがこちらの中華そばを食べられてて、その写真を見て久しぶりに担々麺ではなく中華そばが食べたいなぁと訪問欲が沸いたのですが、なかなかタイミングが合わずやっとこさ訪問。八王子駅南口出てから10分ほど歩いて到着する16号沿いのお店です。店着時には外待ち3名。食券を買ってベンチで待ちます。とても寒かったので担々麺のヤツがかなり私を誘惑してくるのですが、誘惑に負けることなく特製中華そばをポチっと。その後、6分ほど待って入店。入口でアルコール消毒、検温を行い、お冷をもってカウンター着席です。席はカウンター6席でアクリルで仕切られ程よい広さ。スタッフはご主人とお弟子さん。8分で着丼です。相変わらず美しい麺線でうっとり。これ見てるだけで酒飲めそう。スープは店名の通りほっこりするニボ感。そして鶏と節、昆布の旨味。しかし、改めて美味しいと思ったのは麺。自家製で物凄く風味が良いですね。ワンタンも生姜がしっかり効いて秀逸。味玉は茶色くツルっとした白身にねっとりな黄身で好み。メンマ、小松菜もいい存在感。チャーシューはもうちょっとレアめが好みかな。完飲完食でご馳走様でした。寒かったのもあるのですが、隣のお客さんが食べてた担々麺がやっぱり美味しそうに見えた。ということで次回はまた担々麺かな。
12,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,八王子がもっと元気な街になりますように！！！今回、おじゃましたのはJR中央線八王子駅から徒歩８分の『ほっこり中華そば もつけ』さん八王子のラーメン店２００店以上の中で、食べログ評価NO.1の３．８４を誇る百名店です。自称、八王子応援団長を名乗りながら、八王子の百名店に訪問していないのは、失礼と思い、おじゃましました。駐車場はないので、近くのコインパーキングの停めて、訪問です。時刻は、開店前の１０時４０分にお店に到着。残念ながら、ポールポジションを確保できなかったものの２番手を確保です。この日も、寒い日でしたが、１０時５０分ごろになるとお店の方が開けてくれました。早速、食券を購入して入店です。・訪問　　　　１０時４０分ごろ・店　　　　　こじんまりとしたお店、カウンターのみで６席　・店員　　　　お兄さん、２名で対応です・メニュー　　中華そば８００円　　　　　　　担々麺８５０円、あとはトッピングのオプションです。●特性中華そば（１１００円、税込）ポールポジションの方と、同時に配膳です。再訪はハードルが高いので、最も値段の高い特性中華そばを注文です。特性は、チャーシュー２枚追加、ワンタン3個、味玉半分と結構なボリュームです。ビジュアルは美しいですね。まずは、スープからいただきます。「ほおおおおっ、無加調の煮干しの出汁が濃厚ですね。」鶏の出汁をベースに煮干しと合わせたスープのようで、しっかり旨味とコクを出しています。麺は、自家製ということですが、中細麺のストレートで適度にコシがあり、スープの絡みも良くパツンパツンという感じの低加水麺と思われます。チャーシューは、蒸してあるのかな。ハムみたいな食感と味付けで、通常のチャーシューとは一線を越えていますね。太いメンマもしっかりとした味付けがさせており、おいしいです。味玉も、濃厚な味付けで旨味がとても感じられます。ワンタンは、かなり生姜をを効かせていますね。口の中に入れると、生姜の香りが広がって、後から肉の旨味を感じます。でも、最近わかってきたのがワンタンは自分が好みではないなということです。肉が入っていないトロトロのワンタンは好きですが、肉がしっかり入ったワンタンはあまり感動を得られません。クラゲみたいな姿が嫌いということではないのですが。餃子も食べますが、ご飯のおかずとして食べないのと同じかな。ワンタンの入っていない中華そば８００円をいただいたほうが高評価だったかもしれません。あくまで、個人的な好みなので、お許しください。ごちそうさまでした。
13,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,"八王子駅の近くに所用があり、コチラでラーメン初めとなりました。11時15分着で既にカウンター席が残り２つ^^;寒風に耐えながら八王子駅からセッセと歩いてきたので、到着時には身体も暖まってしまいました。本日は特製中華そば1,100円を選択しました♬5分程で提供されましたが、見た目が美しいので、期待感がとても高まります(*^^*)無化調、国産、店主のラーメンに対する想いが、透き通り香り立つスープから強く伺えます。食べ進めると各具材の良さがシッカリと味わえ、お互いを邪魔したり意識させずにバランス良く纏まっており、ワンタン皮のモチモチと餡のショウガの配合が引き立ちます。この細い麺、噛むと表面はモチモチするのに、中はシッカリと芯がある、とっても不思議な感触です。連続百名店入りをされているだけあって、納得して帰れるラーメンでした。次回は再度坦々麺を頂きに伺いますので、どうぞ宜しくお願い致します♬"
14,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,"八王子の評判店もつけさんへ初訪問。お昼の時間帯で前に10人お並び。30分程で入店しました。オーダーは、特製中華そば（焼豚2枚、ワンタン3コ、味玉1コ増量）@1,100円と大盛@100円にしました。スープは色味わいともに王道系。醤油とダシの美味しさが重なり合い、無化調らしい繊細な味わいで美味。麺は、春よ恋の国産小麦使用の自家製麺。存在感・立体感を存分に感じる美味しい麺です。チャーシューはモモとロースをレア状に。具材は、焼豚・ワンタン・味玉の他、メンマ・青菜・ネギ。チャーシューは、肉本来の美味しさが噛むほどに溢れて、とっても旨い。ワンタンも絶妙に生姜が効かせてあり、違った一面を見せてくれるラーメンに変化。スープや麺だけでなく、トッピングの一品一品に細かい仕事が見えて感激するばかり。スープの旨さ・麺の旨さが特徴的というよりは具材を含め全体的な一体感でラーメンを楽しむというレベルの高いものだと感じました。"
15,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,"食いしん坊弁護士のご飯記録 インスタは@joy_sound ーーーーーーーーーーーーー【日曜日昼】こだわりの絶品坦々麺を頂く！八王子にあるほっこり中華そばもつけさん。食べログのラーメン百名店にも掲載されています。メニューは中華そばと坦々麺がメイン。日曜日の10:50頃訪問。11:30からと思っていましたが、もうオープンしていて、外並び9人ほど。食券制で、食券を買ってから並ぶスタイルです。特製坦々麺(1,200円)をチョイス。焼豚2枚、ワンタン3個、味玉1個が増量されます♪食券を渡す時に、坦々麺はそのままだと割と辛いですが、辛さどうしますか？と聞かれたので、辛さ控えめにしていただきました( ^ω^ )嬉しいオプション！11:22着丼見た目も美しいし、胡麻と辣油のいい香りが！期待大！！！期待通りとっても美味しい坦々麺でした！自家製の胡麻ペースト、辣油どれもおいしく、ひき肉もたっぷり♪辛さも、控えめでちょうどいい辛さでした！控えでも充分ピリピリします！中華そばも気になりましたが坦々麺にして良かったです！ご馳走様でした！"
16,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,煮干しラーメン圓からの連食なりー。【基本情報】訪問日時:2021/12/13（月）11:33→11:53着丼到着時の並び:既5人入店時の並び:6人食券の買い方:不明。なんとなく前の人は済ませてる雰囲気だったから、並び中に購入。注文品/金額:中華そば+肉ワンタン/¥800+¥200【スープ】卓上にあった説明書には鶏ベースとありましたが、最初に感じたのは煮干しの香りです。独特な味わい。うまいです。無化調とありますが、しっかり旨味がありますね。良い意味で優しいだけの味じゃないです。【麺】小麦にこだわって、かつ卵かけご飯たっぷりの麺。細ストレートです。うんうん、旨し旨し。なかなかコシがあって良し！【具材】デフォで、チャーシューが2種類？なかなかボリューミーですよ。香ばしさも感じ、うましうまし。肉ワンタンは生姜がよく効いていて、肉肉しいやつ。トゥルン系じゃないけど、うまし。青菜が入っているのは好き笑ちょっとした箸休めになるんですよね。あ、味玉は塩っぱかったです。【サービス】水はセルフ。押すやつが意外と固い笑お二人でやられているのに、持ち帰り?注文対応が大変そうでした。並んでいるときのアナウンスは少しわかりにくかったかも。【雰囲気】うるさい社会人2年目くらいの3人が喋り続けていたところ、しっかり注意してました。よきよき。カウンタからは、丁寧なラーメン作りを見れて良いですね。【総評】独特な無化調スープとコシのある麺が美味しいです。デフォで乗ってる具材も多く、コスパよし！ごちそうさま。
17,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,2021年12月第2週訪問。13時48分店に到着。先客2人がベンチに腰掛けています。数分後、2人が入店。7-9分後くらいに着席。後客6名。今までの訪問履歴は…お店のオープン日の2016年3月1日から3ヵ月後の6月8日に訪問し、醤油ラーメン650円、ロースト焼豚ご飯300円を食べています。その後、すぐに行列店になってしまったことで、足が遠のきました。今回、5年半ぶり、2回目です。ようやく裏を返すことができました。今回は、スープの味がしっかり判るメニューとして再び中華そば800円をチョイスし、「本日のごはん」も注文しようと思ったら、買えませんでした。中華そば 800円着丼まで2-3分でしょうか。着席前に食券を回収されていたので、早い到着です。スープ：最初に煮干しの香りと味。少ししょっぱめの醤油味。スープの表面には細かい油が浮く、鶏ガラだしと思われます。分かり易い味！このお店に並びが出る理由は、分かり易い美味しさだからですね、きっと。改めて食べてみて、分かりました。麺:細麺ですが、口の中でも平らに感じられる麺です。後で写真で確認するとやはり平らな感じでしだ。硬すぎず柔らかすぎず、丁度良い茹で加減の麺。少し弾力性のある噛み心地。麺自体が非常に美味しいです。トッピング：チャーシュー2枚(2種：バラ、ロース。美味しい味付けです)、メンマ２本(細目の拍子木型)、半熟味玉半個(丁度良い塩加減で美味しい卵を使っているようです)、小松菜少々、刻み長ネギ少々。「本日のごはん」について店主に尋ねてみました。常時あるわけではなく、飛び切りいいネタが入った時に出るメニューです。お客さんに還元するためのお得なメニューだとのことです。青森の中華そばなんですね。美味しかったです。ご馳走さまでした。
18,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,"とある日曜日、久し振りに八王子で昼食を取ることになり、ネットで評判の良いラーメン店を熱心に探し、ここに決定。八王子は学生の街で、多くのラーメン店がしのぎを削るなか、このお店は駅近辺ではトップレベルの評価を得ていた。南口からしばし歩き、懐かしの「壱発ラーメン」の前を通り過ぎ、11時半前に到着すると、既に10人の行列。しかし、ここから入店までに想像以上、50分近くかかることになるとは知る由もなかった。こんなに並んだのは横浜吉野町の「鶏喰」以来。カウンター7席の小さい店構えだからある程度待つのは理解出来るが、ちょっと厳しいかな。以下をオーダー：・特製中華そば (1,100円)・特製担々麺 (1,200円)・温玉ごはん (150円)場所柄を考えると、結構いい値段。まあ、それだけの味がすれば良いだけのこと。「特製中華そば」、麺・スープはもとより、鶏のチャーシュー、ワンタン等、端的に言って「鶏喰」を思わせる。しかし、麺のゆで加減(ちょっと柔い)、スープの旨味、具材の風味等全て「鶏喰」と比べてしまうと今一つ。「特製担々麺」については結構辛口で上記より美味しかったけど、食べて行くうちにやや単調に感じるようになり、飽きてきたのが正直なところ。このスープと合わせる「温玉ごはん」が一番美味しかったかな。総じて、決して悪くはないけど、この値段を払って、長時間並んで食べるレベルにあるとは個人的に思えなかったのが残念。あと、店の中は熱いラーメンを食べるには暖房が利き過ぎていて、更にティッシュペーパーもナプキンも置いていなかった。まあいつも来ていて分かっている人は自分で持ってくるので良いのだろうけど。御馳走様でした。"
19,00000001,ほっこり中華そば もつけ,3.87,東京都内,576,-------------------------------------------------- 店名 「ほっこり中華そば もつけ」  東京都八王子市万町34-1   「八王子」駅から徒歩約10分--------------------------------------------------食べログ3.85（2021年11月時点）食べログTOKYOラーメン百名店（2017〜2020）ラーメンデータベース96.73（2021年11月時点）高評価店です。今朝は寝坊した為遅めの行動開始。12時5分頃到着。待ちは15名くらい。先に食券を購入し、食券機右奥のスペースに並びます。12時35分過ぎに着席。注文したもの「焼豚中華そば」1000円　店内はカウンター6席。清潔感はあります。5分ほどで着丼。ライトブラウンのスープが野菜で作る自家製油でコーティングされています。美しい麺線とトッピングで増やした焼豚に食欲がそそられる外観。スープは優しい口当たり。国産鶏に沢山の乾物を合わせて作る無添加スープで、煮干し系の味わいをメインで感じますが、複雑で慈悲深くほっこりとした余韻が残ります。春よ恋をはじめ数種類の国産小麦にたっぷり卵を合わせて製麺した自家製中細麺はやや柔らかめの仕上がりながらもしなやかで心地良い食感。焼豚は肉厚で燻製香が染みて美味い鶏と魚介の旨味が調和した絶品ラーメン。美味しくいただきました。ご馳走様でした！
